minecraft:stone;;5;61;13;NULL
minecraft:stone;;5;61;14;NULL
minecraft:stone;;5;61;15;NULL
minecraft:stone;;5;61;16;NULL
minecraft:stone;;5;61;17;NULL
minecraft:stone;;5;61;18;NULL
minecraft:stone;;5;61;19;NULL
minecraft:stone;;5;61;20;NULL
minecraft:stone;;5;61;21;NULL
minecraft:stone;;5;61;22;NULL
minecraft:stone;;5;61;23;NULL
minecraft:stone;;5;61;24;NULL
minecraft:stone;;5;61;25;NULL
minecraft:stone;;5;61;26;NULL
minecraft:stone;;5;61;27;NULL
minecraft:stone;;5;61;28;NULL
minecraft:stone;;5;61;29;NULL
minecraft:stone;;5;61;30;NULL
minecraft:stone;;5;61;31;NULL
minecraft:stone;;5;61;32;NULL
minecraft:stone;;5;61;33;NULL
minecraft:stone;;5;61;34;NULL
minecraft:stone;;5;61;35;NULL
minecraft:stone;;5;61;36;NULL
minecraft:stone;;5;61;37;NULL
minecraft:stone;;5;61;38;NULL
minecraft:stone;;5;61;39;NULL
minecraft:stone;;5;61;40;NULL
minecraft:stone;;5;61;41;NULL
minecraft:stone;;5;61;42;NULL
minecraft:stone;;5;61;43;NULL
minecraft:stone;;5;61;44;NULL
minecraft:stone;;5;61;45;NULL
minecraft:stone;;5;61;46;NULL
minecraft:stone;;5;61;47;NULL
minecraft:stone;;5;61;48;NULL
minecraft:stone;;5;61;49;NULL
minecraft:stone;;5;61;50;NULL
minecraft:stone;;5;61;51;NULL
minecraft:stone;;5;61;52;NULL
minecraft:stone;;5;61;53;NULL
minecraft:stone;;5;61;54;NULL
minecraft:stone;;5;61;55;NULL
minecraft:stone;;5;61;56;NULL
minecraft:stone;;5;61;57;NULL
minecraft:stone;;5;61;58;NULL
minecraft:stone;;5;61;59;NULL
minecraft:stone;;5;61;60;NULL
minecraft:stone;;5;61;61;NULL
minecraft:stone;;5;61;62;NULL
minecraft:stone_bricks;;5;61;63;NULL
minecraft:stone_bricks;;6;61;3;NULL
minecraft:stone;;6;61;4;NULL
minecraft:stone;;6;61;5;NULL
minecraft:stone;;6;61;6;NULL
minecraft:stone;;6;61;7;NULL
minecraft:stone;;6;61;8;NULL
minecraft:stone;;6;61;9;NULL
minecraft:stone;;6;61;10;NULL
minecraft:stone;;6;61;11;NULL
minecraft:stone;;6;61;12;NULL
minecraft:stone;;6;61;13;NULL
minecraft:stone;;6;61;14;NULL
minecraft:stone;;6;61;15;NULL
minecraft:stone;;6;61;16;NULL
minecraft:stone;;6;61;17;NULL
minecraft:stone;;6;61;18;NULL
minecraft:stone;;6;61;19;NULL
minecraft:stone;;6;61;20;NULL
minecraft:stone;;6;61;21;NULL
minecraft:stone;;6;61;22;NULL
minecraft:stone;;6;61;23;NULL
minecraft:stone;;6;61;24;NULL
minecraft:stone;;6;61;25;NULL
minecraft:stone;;6;61;26;NULL
minecraft:stone;;6;61;27;NULL
minecraft:stone;;6;61;28;NULL
minecraft:stone;;6;61;29;NULL
minecraft:stone;;6;61;30;NULL
minecraft:stone;;6;61;31;NULL
minecraft:stone;;6;61;32;NULL
minecraft:stone;;6;61;33;NULL
minecraft:stone;;6;61;34;NULL
minecraft:stone;;6;61;35;NULL
minecraft:stone;;6;61;36;NULL
minecraft:stone;;6;61;37;NULL
minecraft:stone;;6;61;38;NULL
minecraft:stone;;6;61;39;NULL
minecraft:stone;;6;61;40;NULL
minecraft:stone;;6;61;41;NULL
minecraft:stone;;6;61;42;NULL
minecraft:stone;;6;61;43;NULL
minecraft:stone;;6;61;44;NULL
minecraft:stone;;6;61;45;NULL
minecraft:stone;;6;61;46;NULL
minecraft:stone;;6;61;47;NULL
minecraft:stone;;6;61;48;NULL
minecraft:stone;;6;61;49;NULL
minecraft:stone;;6;61;50;NULL
minecraft:stone;;6;61;51;NULL
minecraft:stone;;6;61;52;NULL
minecraft:stone;;6;61;53;NULL
minecraft:stone;;6;61;54;NULL
minecraft:stone;;6;61;55;NULL
minecraft:stone;;6;61;56;NULL
minecraft:stone;;6;61;57;NULL
minecraft:stone;;6;61;58;NULL
minecraft:stone;;6;61;59;NULL
minecraft:stone;;6;61;60;NULL
minecraft:stone;;6;61;61;NULL
minecraft:stone;;6;61;62;NULL
minecraft:stone_bricks;;6;61;63;NULL
minecraft:stone_bricks;;7;61;3;NULL
minecraft:stone;;7;61;4;NULL
minecraft:stone;;7;61;5;NULL
minecraft:stone;;7;61;6;NULL
minecraft:stone;;7;61;7;NULL
minecraft:stone;;7;61;8;NULL
minecraft:stone;;7;61;9;NULL
minecraft:stone;;7;61;10;NULL
minecraft:stone;;7;61;11;NULL
minecraft:stone;;7;61;12;NULL
minecraft:stone;;7;61;13;NULL
minecraft:stone;;7;61;14;NULL
minecraft:stone;;7;61;15;NULL
minecraft:stone;;7;61;16;NULL
minecraft:stone;;7;61;17;NULL
minecraft:stone;;7;61;18;NULL
minecraft:stone;;7;61;19;NULL
minecraft:stone;;7;61;20;NULL
minecraft:stone;;7;61;21;NULL
minecraft:stone;;7;61;22;NULL
minecraft:stone;;7;61;23;NULL
minecraft:stone;;7;61;24;NULL
minecraft:stone;;7;61;25;NULL
minecraft:stone;;7;61;26;NULL
minecraft:stone;;7;61;27;NULL
minecraft:stone;;7;61;28;NULL
minecraft:stone;;7;61;29;NULL
minecraft:stone;;7;61;30;NULL
minecraft:stone;;7;61;31;NULL
minecraft:stone;;7;61;32;NULL
minecraft:stone;;7;61;33;NULL
minecraft:stone;;7;61;34;NULL
minecraft:stone;;7;61;35;NULL
minecraft:stone;;7;61;36;NULL
minecraft:stone;;7;61;37;NULL
minecraft:stone;;7;61;38;NULL
minecraft:stone;;7;61;39;NULL
minecraft:stone;;7;61;40;NULL
minecraft:stone;;7;61;41;NULL
minecraft:stone;;7;61;42;NULL
minecraft:stone;;7;61;43;NULL
minecraft:stone;;7;61;44;NULL
minecraft:stone;;7;61;45;NULL
minecraft:stone;;7;61;46;NULL
minecraft:stone;;7;61;47;NULL
minecraft:stone;;7;61;48;NULL
minecraft:stone;;7;61;49;NULL
minecraft:stone;;7;61;50;NULL
minecraft:stone;;7;61;51;NULL
minecraft:stone;;7;61;52;NULL
minecraft:stone;;7;61;53;NULL
minecraft:stone;;7;61;54;NULL
minecraft:stone;;7;61;55;NULL
minecraft:stone;;7;61;56;NULL
minecraft:stone;;7;61;57;NULL
minecraft:stone;;7;61;58;NULL
minecraft:stone;;7;61;59;NULL
minecraft:stone;;7;61;60;NULL
minecraft:stone;;7;61;61;NULL
minecraft:stone;;7;61;62;NULL
minecraft:stone_bricks;;7;61;63;NULL
minecraft:stone_bricks;;8;61;3;NULL
minecraft:stone;;8;61;4;NULL
minecraft:stone;;8;61;5;NULL
minecraft:stone;;8;61;6;NULL
minecraft:stone;;8;61;7;NULL
minecraft:stone;;8;61;8;NULL
minecraft:stone;;8;61;9;NULL
minecraft:stone;;8;61;10;NULL
minecraft:stone;;8;61;11;NULL
minecraft:stone;;8;61;12;NULL
minecraft:stone;;8;61;13;NULL
minecraft:stone;;8;61;14;NULL
minecraft:stone;;8;61;15;NULL
minecraft:stone;;8;61;16;NULL
minecraft:stone;;8;61;17;NULL
minecraft:stone;;8;61;18;NULL
minecraft:stone;;8;61;19;NULL
minecraft:stone;;8;61;20;NULL
minecraft:stone;;8;61;21;NULL
minecraft:stone;;8;61;22;NULL
minecraft:stone;;8;61;23;NULL
minecraft:stone;;8;61;24;NULL
minecraft:stone;;8;61;25;NULL
minecraft:stone;;8;61;26;NULL
minecraft:stone;;8;61;27;NULL
minecraft:stone;;8;61;28;NULL
minecraft:stone;;8;61;29;NULL
minecraft:stone;;8;61;30;NULL
minecraft:stone;;8;61;31;NULL
minecraft:stone;;8;61;32;NULL
minecraft:stone;;8;61;33;NULL
minecraft:stone;;8;61;34;NULL
minecraft:stone;;8;61;35;NULL
minecraft:stone;;8;61;36;NULL
minecraft:stone;;8;61;37;NULL
minecraft:stone;;8;61;38;NULL
minecraft:stone;;8;61;39;NULL
minecraft:stone;;8;61;40;NULL
minecraft:stone;;8;61;41;NULL
minecraft:stone;;8;61;42;NULL
minecraft:stone;;8;61;43;NULL
minecraft:stone;;8;61;44;NULL
minecraft:stone;;8;61;45;NULL
minecraft:stone;;8;61;46;NULL
minecraft:stone;;8;61;47;NULL
minecraft:stone;;8;61;48;NULL
minecraft:stone;;8;61;49;NULL
minecraft:stone;;8;61;50;NULL
minecraft:stone;;8;61;51;NULL
minecraft:stone;;8;61;52;NULL
minecraft:stone;;8;61;53;NULL
minecraft:stone;;8;61;54;NULL
minecraft:stone;;8;61;55;NULL
minecraft:stone;;8;61;56;NULL
minecraft:stone;;8;61;57;NULL
minecraft:stone;;8;61;58;NULL
minecraft:stone;;8;61;59;NULL
minecraft:stone;;8;61;60;NULL
minecraft:stone;;8;61;61;NULL
minecraft:stone;;8;61;62;NULL
minecraft:stone_bricks;;8;61;63;NULL
minecraft:stone_bricks;;9;61;3;NULL
minecraft:stone;;9;61;4;NULL
minecraft:stone;;9;61;5;NULL
minecraft:stone;;9;61;6;NULL
minecraft:stone;;9;61;7;NULL
minecraft:stone;;9;61;8;NULL
minecraft:stone;;9;61;9;NULL
minecraft:stone;;9;61;10;NULL
minecraft:stone;;9;61;11;NULL
minecraft:stone;;9;61;12;NULL
minecraft:stone;;9;61;13;NULL
minecraft:stone;;9;61;14;NULL
minecraft:stone;;9;61;15;NULL
minecraft:stone;;9;61;16;NULL
minecraft:stone;;9;61;17;NULL
minecraft:stone;;9;61;18;NULL
minecraft:stone;;9;61;19;NULL
minecraft:stone;;9;61;20;NULL
minecraft:stone;;9;61;21;NULL
minecraft:stone;;9;61;22;NULL
minecraft:stone;;9;61;23;NULL
minecraft:stone;;9;61;24;NULL
minecraft:stone;;9;61;25;NULL
minecraft:stone;;9;61;26;NULL
minecraft:stone;;9;61;27;NULL
minecraft:stone;;9;61;28;NULL
minecraft:stone;;9;61;29;NULL
minecraft:stone;;9;61;30;NULL
minecraft:stone;;9;61;31;NULL
minecraft:stone;;9;61;32;NULL
minecraft:stone;;9;61;33;NULL
minecraft:stone;;9;61;34;NULL
minecraft:stone;;9;61;35;NULL
minecraft:stone;;9;61;36;NULL
minecraft:stone;;9;61;37;NULL
minecraft:stone;;9;61;38;NULL
minecraft:stone;;9;61;39;NULL
minecraft:stone;;9;61;40;NULL
minecraft:stone;;9;61;41;NULL
minecraft:stone;;9;61;42;NULL
minecraft:stone;;9;61;43;NULL
minecraft:stone;;9;61;44;NULL
minecraft:stone;;9;61;45;NULL
minecraft:stone;;9;61;46;NULL
minecraft:stone;;9;61;47;NULL
minecraft:stone;;9;61;48;NULL
minecraft:stone;;9;61;49;NULL
minecraft:stone;;9;61;50;NULL
minecraft:stone;;9;61;51;NULL
minecraft:stone;;9;61;52;NULL
minecraft:stone;;9;61;53;NULL
minecraft:stone;;9;61;54;NULL
minecraft:stone;;9;61;55;NULL
minecraft:stone;;9;61;56;NULL
minecraft:stone;;9;61;57;NULL
minecraft:stone;;9;61;58;NULL
minecraft:stone;;9;61;59;NULL
minecraft:stone;;9;61;60;NULL
minecraft:stone;;9;61;61;NULL
minecraft:stone;;9;61;62;NULL
minecraft:stone_bricks;;9;61;63;NULL
minecraft:stone_bricks;;10;61;3;NULL
minecraft:stone;;10;61;4;NULL
minecraft:stone;;10;61;5;NULL
minecraft:stone;;10;61;6;NULL
minecraft:stone;;10;61;7;NULL
minecraft:stone;;10;61;8;NULL
minecraft:stone;;10;61;9;NULL
minecraft:stone;;10;61;10;NULL
minecraft:stone;;10;61;11;NULL
minecraft:stone;;10;61;12;NULL
minecraft:stone;;10;61;13;NULL
minecraft:stone;;10;61;14;NULL
minecraft:stone;;10;61;15;NULL
minecraft:stone;;10;61;16;NULL
minecraft:stone;;10;61;17;NULL
minecraft:stone;;10;61;18;NULL
minecraft:stone;;10;61;19;NULL
minecraft:stone;;10;61;20;NULL
minecraft:stone;;10;61;21;NULL
minecraft:stone;;10;61;22;NULL
minecraft:stone;;10;61;23;NULL
minecraft:stone;;10;61;24;NULL
minecraft:stone;;10;61;25;NULL
minecraft:stone;;10;61;26;NULL
minecraft:stone;;10;61;27;NULL
minecraft:stone;;10;61;28;NULL
minecraft:stone;;10;61;29;NULL
minecraft:stone;;10;61;30;NULL
minecraft:stone;;10;61;31;NULL
minecraft:stone;;10;61;32;NULL
minecraft:stone;;10;61;33;NULL
minecraft:stone;;10;61;34;NULL
minecraft:stone;;10;61;35;NULL
minecraft:stone;;10;61;36;NULL
minecraft:stone;;10;61;37;NULL
minecraft:stone;;10;61;38;NULL
minecraft:stone;;10;61;39;NULL
minecraft:stone;;10;61;40;NULL
minecraft:stone;;10;61;41;NULL
minecraft:stone;;10;61;42;NULL
minecraft:stone;;10;61;43;NULL
minecraft:stone;;10;61;44;NULL
minecraft:stone;;10;61;45;NULL
minecraft:stone;;10;61;46;NULL
minecraft:stone;;10;61;47;NULL
minecraft:stone;;10;61;48;NULL
minecraft:stone;;10;61;49;NULL
minecraft:stone;;10;61;50;NULL
minecraft:stone;;10;61;51;NULL
minecraft:stone;;10;61;52;NULL
minecraft:stone;;10;61;53;NULL
minecraft:stone;;10;61;54;NULL
minecraft:stone;;10;61;55;NULL
minecraft:stone;;10;61;56;NULL
minecraft:stone;;10;61;57;NULL
minecraft:stone;;10;61;58;NULL
minecraft:stone;;10;61;59;NULL
minecraft:stone;;10;61;60;NULL
minecraft:stone;;10;61;61;NULL
minecraft:stone;;10;61;62;NULL
minecraft:stone_bricks;;10;61;63;NULL
minecraft:stone_bricks;;11;61;3;NULL
minecraft:stone;;11;61;4;NULL
minecraft:stone;;11;61;5;NULL
minecraft:stone;;11;61;6;NULL
minecraft:stone;;11;61;7;NULL
minecraft:stone;;11;61;8;NULL
minecraft:stone;;11;61;9;NULL
minecraft:stone;;11;61;10;NULL
minecraft:stone;;11;61;11;NULL
minecraft:stone;;11;61;12;NULL
minecraft:stone;;11;61;13;NULL
minecraft:stone;;11;61;14;NULL
minecraft:stone;;11;61;15;NULL
minecraft:stone;;11;61;16;NULL
minecraft:stone;;11;61;17;NULL
minecraft:stone;;11;61;18;NULL
minecraft:stone;;11;61;19;NULL
minecraft:stone;;11;61;20;NULL
minecraft:stone;;11;61;21;NULL
minecraft:stone;;11;61;22;NULL
minecraft:stone;;11;61;23;NULL
minecraft:stone;;11;61;24;NULL
minecraft:stone;;11;61;25;NULL
minecraft:stone;;11;61;26;NULL
minecraft:stone;;11;61;27;NULL
minecraft:stone;;11;61;28;NULL
minecraft:stone;;11;61;29;NULL
minecraft:stone;;11;61;30;NULL
minecraft:stone;;11;61;31;NULL
minecraft:stone;;11;61;32;NULL
minecraft:stone;;11;61;33;NULL
minecraft:stone;;11;61;34;NULL
minecraft:stone;;11;61;35;NULL
minecraft:stone;;11;61;36;NULL
minecraft:stone;;11;61;37;NULL
minecraft:stone;;11;61;38;NULL
minecraft:stone;;11;61;39;NULL
minecraft:stone;;11;61;40;NULL
minecraft:stone;;11;61;41;NULL
minecraft:stone;;11;61;42;NULL
minecraft:stone;;11;61;43;NULL
minecraft:stone;;11;61;44;NULL
minecraft:stone;;11;61;45;NULL
minecraft:stone;;11;61;46;NULL
minecraft:stone;;11;61;47;NULL
minecraft:stone;;11;61;48;NULL
minecraft:stone;;11;61;49;NULL
minecraft:stone;;11;61;50;NULL
minecraft:stone;;11;61;51;NULL
minecraft:stone;;11;61;52;NULL
minecraft:stone;;11;61;53;NULL
minecraft:stone;;11;61;54;NULL
minecraft:stone;;11;61;55;NULL
minecraft:stone;;11;61;56;NULL
minecraft:stone;;11;61;57;NULL
minecraft:stone;;11;61;58;NULL
minecraft:stone;;11;61;59;NULL
minecraft:stone;;11;61;60;NULL
minecraft:stone;;11;61;61;NULL
minecraft:stone;;11;61;62;NULL
minecraft:stone_bricks;;11;61;63;NULL
minecraft:stone_bricks;;12;61;3;NULL
minecraft:stone;;12;61;4;NULL
minecraft:stone;;12;61;5;NULL
minecraft:stone;;12;61;6;NULL
minecraft:stone;;12;61;7;NULL
minecraft:stone;;12;61;8;NULL
minecraft:stone;;12;61;9;NULL
minecraft:stone;;12;61;10;NULL
minecraft:stone;;12;61;11;NULL
minecraft:stone;;12;61;12;NULL
minecraft:stone;;12;61;13;NULL
minecraft:stone;;12;61;14;NULL
minecraft:stone;;12;61;15;NULL
minecraft:stone;;12;61;16;NULL
minecraft:stone;;12;61;17;NULL
minecraft:stone;;12;61;18;NULL
minecraft:stone;;12;61;19;NULL
minecraft:stone;;12;61;20;NULL
minecraft:stone;;12;61;21;NULL
minecraft:stone;;12;61;22;NULL
minecraft:stone;;12;61;23;NULL
minecraft:stone;;12;61;24;NULL
minecraft:stone;;12;61;25;NULL
minecraft:stone;;12;61;26;NULL
minecraft:stone;;12;61;27;NULL
minecraft:stone;;12;61;28;NULL
minecraft:stone;;12;61;29;NULL
minecraft:stone;;12;61;30;NULL
minecraft:stone;;12;61;31;NULL
minecraft:stone;;12;61;32;NULL
minecraft:stone;;12;61;33;NULL
minecraft:stone;;12;61;34;NULL
minecraft:stone;;12;61;35;NULL
minecraft:stone;;12;61;36;NULL
minecraft:stone;;12;61;37;NULL
minecraft:stone;;12;61;38;NULL
minecraft:stone;;12;61;39;NULL
minecraft:stone;;12;61;40;NULL
minecraft:stone;;12;61;41;NULL
minecraft:stone;;12;61;42;NULL
minecraft:stone;;12;61;43;NULL
minecraft:stone;;12;61;44;NULL
minecraft:stone;;12;61;45;NULL
minecraft:stone;;12;61;46;NULL
minecraft:stone;;12;61;47;NULL
minecraft:stone;;12;61;48;NULL
minecraft:stone;;12;61;49;NULL
minecraft:stone;;12;61;50;NULL
minecraft:stone;;12;61;51;NULL
minecraft:stone;;12;61;52;NULL
minecraft:stone;;12;61;53;NULL
minecraft:stone;;12;61;54;NULL
minecraft:stone;;12;61;55;NULL
minecraft:stone;;12;61;56;NULL
minecraft:stone;;12;61;57;NULL
minecraft:stone;;12;61;58;NULL
minecraft:stone;;12;61;59;NULL
minecraft:stone;;12;61;60;NULL
minecraft:stone;;12;61;61;NULL
minecraft:stone;;12;61;62;NULL
minecraft:stone_bricks;;12;61;63;NULL
minecraft:stone_bricks;;13;61;3;NULL
minecraft:stone;;13;61;4;NULL
minecraft:stone;;13;61;5;NULL
minecraft:stone;;13;61;6;NULL
minecraft:stone;;13;61;7;NULL
minecraft:stone;;13;61;8;NULL
minecraft:stone;;13;61;9;NULL
minecraft:stone;;13;61;10;NULL
minecraft:stone;;13;61;11;NULL
minecraft:stone;;13;61;12;NULL
minecraft:stone;;13;61;13;NULL
minecraft:stone;;13;61;14;NULL
minecraft:stone;;13;61;15;NULL
minecraft:stone;;13;61;16;NULL
minecraft:stone;;13;61;17;NULL
minecraft:stone;;13;61;18;NULL
minecraft:stone;;13;61;19;NULL
minecraft:stone;;13;61;20;NULL
minecraft:stone;;13;61;21;NULL
minecraft:stone;;13;61;22;NULL
minecraft:stone;;13;61;23;NULL
minecraft:stone;;13;61;24;NULL
minecraft:stone;;13;61;25;NULL
minecraft:stone;;13;61;26;NULL
minecraft:stone;;13;61;27;NULL
minecraft:stone;;13;61;28;NULL
minecraft:stone;;13;61;29;NULL
minecraft:stone;;13;61;30;NULL
minecraft:stone;;13;61;31;NULL
minecraft:stone;;13;61;32;NULL
minecraft:stone;;13;61;33;NULL
minecraft:stone;;13;61;34;NULL
minecraft:stone;;13;61;35;NULL
minecraft:stone;;13;61;36;NULL
minecraft:stone;;13;61;37;NULL
minecraft:stone;;13;61;38;NULL
minecraft:stone;;13;61;39;NULL
minecraft:stone;;13;61;40;NULL
minecraft:stone;;13;61;41;NULL
minecraft:stone;;13;61;42;NULL
minecraft:stone;;13;61;43;NULL
minecraft:stone;;13;61;44;NULL
minecraft:stone;;13;61;45;NULL
minecraft:stone;;13;61;46;NULL
minecraft:stone;;13;61;47;NULL
minecraft:stone;;13;61;48;NULL
minecraft:stone;;13;61;49;NULL
minecraft:stone;;13;61;50;NULL
minecraft:stone;;13;61;51;NULL
minecraft:stone;;13;61;52;NULL
minecraft:stone;;13;61;53;NULL
minecraft:stone;;13;61;54;NULL
minecraft:stone;;13;61;55;NULL
minecraft:stone;;13;61;56;NULL
minecraft:stone;;13;61;57;NULL
minecraft:stone;;13;61;58;NULL
minecraft:stone;;13;61;59;NULL
minecraft:stone;;13;61;60;NULL
minecraft:stone;;13;61;61;NULL
minecraft:stone;;13;61;62;NULL
minecraft:stone_bricks;;13;61;63;NULL
minecraft:stone_bricks;;14;61;3;NULL
minecraft:stone;;14;61;4;NULL
minecraft:stone;;14;61;5;NULL
minecraft:stone;;14;61;6;NULL
minecraft:stone;;14;61;7;NULL
minecraft:stone;;14;61;8;NULL
minecraft:stone;;14;61;9;NULL
minecraft:stone;;14;61;10;NULL
minecraft:stone;;14;61;11;NULL
minecraft:stone;;14;61;12;NULL
minecraft:stone;;14;61;13;NULL
minecraft:stone;;14;61;14;NULL
minecraft:stone;;14;61;15;NULL
minecraft:stone;;14;61;16;NULL
minecraft:stone;;14;61;17;NULL
minecraft:stone;;14;61;18;NULL
minecraft:stone;;14;61;19;NULL
minecraft:stone;;14;61;20;NULL
minecraft:stone;;14;61;21;NULL
minecraft:stone;;14;61;22;NULL
minecraft:stone;;14;61;23;NULL
minecraft:stone;;14;61;24;NULL
minecraft:stone;;14;61;25;NULL
minecraft:stone;;14;61;26;NULL
minecraft:stone;;14;61;27;NULL
minecraft:stone;;14;61;28;NULL
minecraft:stone;;14;61;29;NULL
minecraft:stone;;14;61;30;NULL
minecraft:stone;;14;61;31;NULL
minecraft:stone;;14;61;32;NULL
minecraft:stone;;14;61;33;NULL
minecraft:stone;;14;61;34;NULL
minecraft:stone;;14;61;35;NULL
minecraft:stone;;14;61;36;NULL
minecraft:stone;;14;61;37;NULL
minecraft:stone;;14;61;38;NULL
minecraft:stone;;14;61;39;NULL
minecraft:stone;;14;61;40;NULL
minecraft:stone;;14;61;41;NULL
minecraft:stone;;14;61;42;NULL
minecraft:stone;;14;61;43;NULL
minecraft:stone;;14;61;44;NULL
minecraft:stone;;14;61;45;NULL
minecraft:stone;;14;61;46;NULL
minecraft:stone;;14;61;47;NULL
minecraft:stone;;14;61;48;NULL
minecraft:stone;;14;61;49;NULL
minecraft:stone;;14;61;50;NULL
